UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
MSFT,44.62,*,MSFT151120P00047000,,put,11/20/2015,10/01/2015,47,3.85,3.3,3.45,15,1272,0.3042,-0.6563,7.3249,-1.8259,6.0759,MSFT151120P00047000
MSFT,44.62,*,MSFT151120C00048000,,call,11/20/2015,10/01/2015,48,0.4,0.41,0.44,83,8893,0.2321,0.211,7.5391,-1.114,4.7723,MSFT151120C00048000
MSFT,44.62,*,MSFT151120P00048000,,put,11/20/2015,10/01/2015,48,4.75,4.05,4.25,61,832,0.3171,-0.7125,6.5113,-1.7604,5.6297,MSFT151120P00048000
MSFT,44.62,*,MSFT151120C00049000,,call,11/20/2015,10/01/2015,49,0.21,0.24,0.26,48,34598,0.226,0.1415,6.007,-0.8407,3.7017,MSFT151120C00049000
MSFT,44.62,*,MSFT151120P00049000,,put,11/20/2015,10/01/2015,49,5.6,4.75,5.5,0,446,0.4048,-0.7081,5.1361,-2.2703,5.6702,MSFT151120P00049000
MSFT,44.62,*,MSFT151120C00050000,,call,11/20/2015,10/01/2015,50,0.11,0.12,0.14,23,5427,0.219,0.0869,4.3755,-0.5747,2.6127,MSFT151120C00050000
MSFT,44.62,*,MSFT151120P00050000,,put,11/20/2015,10/01/2015,50,6.6,5.6,6.7,0,420,0.4822,-0.7077,4.3146,-2.7096,5.6732,MSFT151120P00050000
MSFT,44.62,*,MSFT151120C00052500,,call,11/20/2015,10/01/2015,52.5,0.08,0.01,0.06,0,2635,0.242,0.0386,2.0954,-0.3359,1.3831,MSFT151120C00052500
MSFT,44.62,*,MSFT151120P00052500,,put,11/20/2015,10/01/2015,52.5,9.2,8,9.1,0,397,0.56,-0.7516,3.425,-2.8996,5.2299,MSFT151120P00052500
MSFT,44.62,*,MSFT151120C00055000,,call,11/20/2015,10/01/2015,55,0.02,0,0.04,0,998,0.2781,0.024,1.2298,-0.2601,0.9326,MSFT151120C00055000
MSFT,44.62,*,MSFT151120P00055000,,put,11/20/2015,10/01/2015,55,11.95,9.8,11.65,0,88,0.6552,-0.7703,2.8043,-3.2515,5.0104,MSFT151120P00055000
MSFT,44.62,*,MSFT151120C00060000,,call,11/20/2015,10/01/2015,60,0,0,0.04,0,0,0.3719,0.0188,0.7463,-0.2821,0.757,MSFT151120C00060000
MSFT,44.62,*,MSFT151120P00060000,,put,11/20/2015,10/01/2015,60,0,14.75,17.55,0,0,0.9833,-0.736,2.0135,-5.2748,5.399,MSFT151120P00060000
MSFT,44.62,*,MSFT151218C00025000,,call,12/18/2015,10/01/2015,25,0,18.6,19.9,0,0,0.7772,0.9636,0.4983,-0.8367,1.6475,MSFT151218C00025000
MSFT,44.62,*,MSFT151218P00025000,,put,12/18/2015,10/01/2015,25,0.08,0.03,0.07,0,33,0.6126,-0.0143,0.2876,-0.2939,0.7495,MSFT151218P00025000
MSFT,44.62,*,MSFT151218C00026000,,call,12/18/2015,10/01/2015,26,0,16.8,18.9,0,0,0.7319,0.9614,0.5545,-0.8265,1.7266,MSFT151218C00026000
MSFT,44.62,*,MSFT151218P00026000,,put,12/18/2015,10/01/2015,26,0.09,0.04,0.08,0,11,0.5876,-0.0167,0.3433,-0.3227,0.8582,MSFT151218P00026000
MSFT,44.62,*,MSFT151218C00027000,,call,12/18/2015,10/01/2015,27,0,15.85,19.15,0,0,1.1117,0.8917,0.811,-2.7478,3.8357,MSFT151218C00027000
MSFT,44.62,*,MSFT151218P00027000,,put,12/18/2015,10/01/2015,27,0,0.05,0.09,0,0,0.5618,-0.0194,0.4072,-0.3499,0.9733,MSFT151218P00027000
MSFT,44.62,*,MSFT151218C00028000,,call,12/18/2015,10/01/2015,28,0,14.8,17.6,0,0,0.9034,0.9076,0.8889,-1.9943,3.4165,MSFT151218C00028000
MSFT,44.62,*,MSFT151218P00028000,,put,12/18/2015,10/01/2015,28,0.07,0.06,0.1,0,2,0.5356,-0.0223,0.4809,-0.3755,1.0957,MSFT151218P00028000
MSFT,44.62,*,MSFT151218C00029000,,call,12/18/2015,10/01/2015,29,14.9,14.2,16.6,0,4,0.8509,0.9021,0.9847,-1.9605,3.5644,MSFT151218C00029000
MSFT,44.62,*,MSFT151218P00029000,,put,12/18/2015,10/01/2015,29,0.08,0.07,0.12,0,44,0.5166,-0.0271,0.5859,-0.4256,1.2878,MSFT151218P00029000
MSFT,44.62,*,MSFT151218C00030000,,call,12/18/2015,10/01/2015,30,12.25,12.85,15.65,0,9,0.8132,0.8935,1.0952,-1.9918,3.7888,MSFT151218C00030000
MSFT,44.62,*,MSFT151218P00030000,,put,12/18/2015,10/01/2015,30,0.12,0.09,0.1,0,3,0.4662,-0.0254,0.6168,-0.3647,1.2232,MSFT151218P00030000
MSFT,44.62,*,MSFT151218C00031000,,call,12/18/2015,10/01/2015,31,11.05,11.85,14.65,0,30,0.763,0.8869,1.2185,-1.9519,3.9554,MSFT151218C00031000
MSFT,44.62,*,MSFT151218P00031000,,put,12/18/2015,10/01/2015,31,0.15,0.1,0.12,0,71,0.4475,-0.031,0.7569,-0.4123,1.4409,MSFT151218P00031000
MSFT,44.62,*,MSFT151218C00032000,,call,12/18/2015,10/01/2015,32,12.25,10.9,13.65,0,64,0.7141,0.8798,1.3601,-1.9091,4.132,MSFT151218C00032000
MSFT,44.62,*,MSFT151218P00032000,,put,12/18/2015,10/01/2015,32,0.27,0.12,0.14,0,75,0.4269,-0.037,0.9192,-0.4556,1.6694,MSFT151218P00032000
MSFT,44.62,*,MSFT151218C00033000,,call,12/18/2015,10/01/2015,33,10.1,9.9,12.7,0,5,0.6777,0.8689,1.522,-1.9245,4.3884,MSFT151218C00033000
MSFT,44.62,*,MSFT151218P00033000,,put,12/18/2015,10/01/2015,33,0.24,0.15,0.17,0,76,0.4097,-0.0455,1.1312,-0.5163,1.9716,MSFT151218P00033000
MSFT,44.62,*,MSFT151218C00034000,,call,12/18/2015,10/01/2015,34,9.67,9.85,11.25,0,16,0.5235,0.8937,1.699,-1.2896,3.7841,MSFT151218C00034000
MSFT,44.62,*,MSFT151218P00034000,,put,12/18/2015,10/01/2015,34,0.24,0.19,0.21,0,258,0.3942,-0.0564,1.3958,-0.5898,2.3411,MSFT151218P00034000
MSFT,44.62,*,MSFT151218C00035000,,call,12/18/2015,10/01/2015,35,9.59,8.7,9.85,2,7,0.3609,0.9385,1.6316,-0.6014,2.5049,MSFT151218C00035000
MSFT,44.62,*,MSFT151218P00035000,,put,12/18/2015,10/01/2015,35,0.3,0.24,0.25,0,217,0.3757,-0.0683,1.701,-0.6524,2.7185,MSFT151218P00035000
MSFT,44.62,*,MSFT151218C00036000,,call,12/18/2015,10/01/2015,36,7.65,7.95,8.9,0,53,0.3448,0.9236,2.0185,-0.6768,2.9613,MSFT151218C00036000
MSFT,44.62,*,MSFT151218P00036000,,put,12/18/2015,10/01/2015,36,0.37,0.3,0.32,2,729,0.3639,-0.0864,2.0984,-0.7551,3.2488,MSFT151218P00036000
MSFT,44.62,*,MSFT151218C00037000,,call,12/18/2015,10/01/2015,37,7.55,7.05,8.15,0,48,0.3779,0.8774,2.6045,-1.0359,4.1877,MSFT151218C00037000
MSFT,44.62,*,MSFT151218P00037000,,put,12/18/2015,10/01/2015,37,0.41,0.37,0.39,13,306,0.3478,-0.1059,2.5508,-0.8378,3.7739,MSFT151218P00037000
MSFT,44.62,*,MSFT151218C00038000,,call,12/18/2015,10/01/2015,38,6.95,6.3,7,24,160,0.3037,0.8884,3.0333,-0.7851,3.9185,MSFT151218C00038000
MSFT,44.62,*,MSFT151218P00038000,,put,12/18/2015,10/01/2015,38,0.56,0.48,0.5,1,718,0.3372,-0.1331,3.0921,-0.9543,4.4355,MSFT151218P00038000
MSFT,44.62,*,MSFT151218C00039000,,call,12/18/2015,10/01/2015,39,5.45,6,6.15,2,227,0.3009,0.8511,3.7381,-0.9451,4.7857,MSFT151218C00039000
MSFT,44.62,*,MSFT151218P00039000,,put,12/18/2015,10/01/2015,39,0.74,0.61,0.63,7,1152,0.3253,-0.165,3.7001,-1.0624,5.1207,MSFT151218P00039000
MSFT,44.62,*,MSFT151218C00040000,,call,12/18/2015,10/01/2015,40,4.9,5.1,5.25,72,1090,0.2812,0.8186,4.5462,-1.0021,5.4395,MSFT151218C00040000
MSFT,44.62,*,MSFT151218P00040000,,put,12/18/2015,10/01/2015,40,0.98,0.78,0.8,45,1441,0.3151,-0.2041,4.3608,-1.1741,5.8458,MSFT151218P00040000
MSFT,44.62,*,MSFT151218C00041000,,call,12/18/2015,10/01/2015,41,4.3,4.3,4.45,7,580,0.2737,0.7692,5.3891,-1.1215,6.2752,MSFT151218C00041000
MSFT,44.62,*,MSFT151218P00041000,,put,12/18/2015,10/01/2015,41,1.01,0.99,1.01,56,1426,0.3051,-0.2501,5.0503,-1.2741,6.5558,MSFT151218P00041000
MSFT,44.62,*,MSFT151218C00042000,,call,12/18/2015,10/01/2015,42,3.2,3.6,3.7,34,840,0.266,0.7115,6.2227,-1.2203,7.0426,MSFT151218C00042000
MSFT,44.62,*,MSFT151218P00042000,,put,12/18/2015,10/01/2015,42,1.29,1.23,1.28,43,901,0.2972,-0.304,5.7052,-1.3643,7.2139,MSFT151218P00042000
MSFT,44.62,*,MSFT151218C00043000,,call,12/18/2015,10/01/2015,43,2.53,2.93,2.98,1,793,0.2546,0.6471,7.0745,-1.2683,7.6623,MSFT151218C00043000
MSFT,44.62,*,MSFT151218P00043000,,put,12/18/2015,10/01/2015,43,1.7,1.57,1.6,36,1267,0.2887,-0.364,6.3063,-1.4213,7.7455,MSFT151218P00043000
MSFT,44.62,*,MSFT151218C00044000,,call,12/18/2015,10/01/2015,44,2.27,2.31,2.35,67,1035,0.2464,0.5732,7.7163,-1.2939,8.0897,MSFT151218C00044000
MSFT,44.62,*,MSFT151218P00044000,,put,12/18/2015,10/01/2015,44,2.1,1.96,2,21,2397,0.2827,-0.4299,6.7367,-1.4536,8.1014,MSFT151218P00044000
MSFT,44.62,*,MSFT151218C00045000,,call,12/18/2015,10/01/2015,45,1.74,1.76,1.8,87,5758,0.2389,0.4933,8.0935,-1.2741,8.2274,MSFT151218C00045000
MSFT,44.62,*,MSFT151218P00045000,,put,12/18/2015,10/01/2015,45,2.58,2.43,2.52,50,217,0.2832,-0.4981,6.8303,-1.4768,8.2285,MSFT151218P00045000
MSFT,44.62,*,MSFT151218C00046000,,call,12/18/2015,10/01/2015,46,1.06,1.3,1.33,61,1401,0.2315,0.4105,8.1454,-1.2018,8.0207,MSFT151218C00046000
MSFT,44.62,*,MSFT151218P00046000,,put,12/18/2015,10/01/2015,46,3.9,2.97,3.1,0,297,0.2828,-0.565,6.7482,-1.4527,8.1193,MSFT151218P00046000
MSFT,44.62,*,MSFT151218C00047000,,call,12/18/2015,10/01/2015,47,0.8,0.92,0.95,30,1308,0.2251,0.3291,7.7922,-1.0862,7.4619,MSFT151218C00047000
MSFT,44.62,*,MSFT151218P00047000,,put,12/18/2015,10/01/2015,47,3.99,3.6,3.75,5,248,0.2833,-0.6283,6.4718,-1.3946,7.7995,MSFT151218P00047000
MSFT,44.62,*,MSFT151218C00048000,,call,12/18/2015,10/01/2015,48,0.59,0.63,0.65,66,2031,0.2189,0.2528,7.0801,-0.9323,6.5925,MSFT151218C00048000
MSFT,44.62,*,MSFT151218P00048000,,put,12/18/2015,10/01/2015,48,4.81,4.3,4.45,7,144,0.2827,-0.6877,6.0703,-1.2988,7.2999,MSFT151218P00048000
MSFT,44.62,*,MSFT151218C00049000,,call,12/18/2015,10/01/2015,49,0.4,0.41,0.44,61,23599,0.2158,0.1885,6.067,-0.7758,5.5692,MSFT151218C00049000
MSFT,44.62,*,MSFT151218P00049000,,put,12/18/2015,10/01/2015,49,5.31,5.05,5.2,30,57,0.2816,-0.7422,5.56,-1.1762,6.6609,MSFT151218P00049000
MSFT,44.62,*,MSFT151218C00050000,,call,12/18/2015,10/01/2015,50,0.24,0.26,0.28,13,1067,0.2112,0.1331,4.9362,-0.6043,4.4351,MSFT151218C00050000
MSFT,44.62,*,MSFT151218P00050000,,put,12/18/2015,10/01/2015,50,6.55,5.75,6.8,0,10,0.4011,-0.6979,4.2161,-1.8236,7.1938,MSFT151218P00050000
MSFT,44.62,*,MSFT151218C00052500,,call,12/18/2015,10/01/2015,52.5,0.06,0.07,0.09,1,149,0.209,0.0516,2.4523,-0.2935,2.18,MSFT151218C00052500
MSFT,44.62,*,MSFT151218P00052500,,put,12/18/2015,10/01/2015,52.5,9.65,8.05,9.25,0,82,0.4722,-0.7368,3.3515,-2.009,6.7324,MSFT151218P00052500
MSFT,44.62,*,MSFT151218C00055000,,call,12/18/2015,10/01/2015,55,0.02,0.02,0.04,0,431,0.2226,0.0241,1.2333,-0.1674,1.1679,MSFT151218C00055000
MSFT,44.62,*,MSFT151218P00055000,,put,12/18/2015,10/01/2015,55,0,10.2,11.8,0,0,0.5495,-0.7562,2.766,-2.2467,6.4663,MSFT151218P00055000
MSFT,44.62,*,MSFT160115C00018000,,call,01/15/2016,10/01/2015,18,29.36,24.8,28.15,0,0,1.5322,0.9349,0.3446,-2.2158,3.0529,MSFT160115C00018000
MSFT,44.62,*,MSFT160115P00018000,,put,01/15/2016,10/01/2015,18,0.08,0,0.05,0,5387,0.7542,-0.0074,0.1124,-0.1742,0.4903,MSFT160115P00018000
MSFT,44.62,*,MSFT160115C00020000,,call,01/15/2016,10/01/2015,20,26.97,22.8,24.95,0,41,0.9169,0.9694,0.3134,-0.7311,1.6613,MSFT160115C00020000
MSFT,44.62,*,MSFT160115P00020000,,put,01/15/2016,10/01/2015,20,0.04,0.02,0.06,0,10936,0.6901,-0.0095,0.1535,-0.199,0.6125,MSFT160115P00020000
MSFT,44.62,*,MSFT160115C00022000,,call,01/15/2016,10/01/2015,22,0,20.55,24.2,0,0,1.2574,0.9167,0.5067,-2.1966,3.684,MSFT160115C00022000
MSFT,44.62,*,MSFT160115P00022000,,put,01/15/2016,10/01/2015,22,0,0.03,0.06,0,0,0.6147,-0.0107,0.1906,-0.196,0.6773,MSFT160115P00022000
MSFT,44.62,*,MSFT160115C00023000,,call,01/15/2016,10/01/2015,23,20.86,19.85,22.6,0,85,1.0244,0.9303,0.5435,-1.5686,3.2192,MSFT160115C00023000
MSFT,44.62,*,MSFT160115P00023000,,put,01/15/2016,10/01/2015,23,0.06,0.04,0.06,0,11341,0.5796,-0.0113,0.2127,-0.1946,0.713,MSFT160115P00023000
MSFT,44.62,*,MSFT160115C00024000,,call,01/15/2016,10/01/2015,24,0,18.85,21.6,0,0,0.9704,0.9263,0.5987,-1.5509,3.3587,MSFT160115C00024000
MSFT,44.62,*,MSFT160115P00024000,,put,01/15/2016,10/01/2015,24,0.18,0.05,0.08,0,357,0.5702,-0.0148,0.2738,-0.2423,0.9026,MSFT160115P00024000
MSFT,44.62,*,MSFT160115C00025000,,call,01/15/2016,10/01/2015,25,18.88,17.85,19.9,0,924,0.6644,0.964,0.4951,-0.6119,1.9017,MSFT160115C00025000
MSFT,44.62,*,MSFT160115P00025000,,put,01/15/2016,10/01/2015,25,0.08,0.05,0.09,0,13671,0.5467,-0.0172,0.3235,-0.2631,1.0225,MSFT160115P00025000
MSFT,44.62,*,MSFT160115C00026000,,call,01/15/2016,10/01/2015,26,22.12,17.45,18.9,0,0,0.6254,0.9619,0.5508,-0.604,1.9916,MSFT160115C00026000
MSFT,44.62,*,MSFT160115P00026000,,put,01/15/2016,10/01/2015,26,0.1,0.07,0.1,0,1220,0.5228,-0.0197,0.3799,-0.2825,1.1482,MSFT160115P00026000
MSFT,44.62,*,MSFT160115C00027000,,call,01/15/2016,10/01/2015,27,0,15.85,18.6,0,0,0.8204,0.9129,0.8032,-1.4896,3.8099,MSFT160115C00027000
MSFT,44.62,*,MSFT160115P00027000,,put,01/15/2016,10/01/2015,27,0.11,0.08,0.13,0,1872,0.5135,-0.0252,0.4766,-0.3418,1.4149,MSFT160115P00027000
MSFT,44.62,*,MSFT160115C00028000,,call,01/15/2016,10/01/2015,28,15.35,14.85,17.6,0,60,0.7739,0.9078,0.8881,-1.4664,3.9739,MSFT160115C00028000
MSFT,44.62,*,MSFT160115P00028000,,put,01/15/2016,10/01/2015,28,0.13,0.1,0.12,0,14579,0.4743,-0.0254,0.5186,-0.3173,1.4221,MSFT160115P00028000
MSFT,44.62,*,MSFT160115C00029000,,call,01/15/2016,10/01/2015,29,18.35,13.85,16.65,0,0,0.7408,0.8999,0.9862,-1.4921,4.2238,MSFT160115C00029000
MSFT,44.62,*,MSFT160115P00029000,,put,01/15/2016,10/01/2015,29,0.16,0.12,0.13,0,2992,0.4499,-0.0286,0.605,-0.3331,1.5738,MSFT160115P00029000
MSFT,44.62,*,MSFT160115C00030000,,call,01/15/2016,10/01/2015,30,13.78,13.65,14.95,0,572,0.502,0.9458,0.911,-0.6448,2.6441,MSFT160115C00030000
MSFT,44.62,*,MSFT160115P00030000,,put,01/15/2016,10/01/2015,30,0.17,0.14,0.15,0,28515,0.431,-0.0337,0.7233,-0.3653,1.8023,MSFT160115P00030000
MSFT,44.62,*,MSFT160115C00031000,,call,01/15/2016,10/01/2015,31,16.2,11.9,14.65,0,4,0.6535,0.8873,1.2176,-1.4353,4.6004,MSFT160115C00031000
MSFT,44.62,*,MSFT160115P00031000,,put,01/15/2016,10/01/2015,31,0.17,0.17,0.18,29,820,0.4157,-0.0408,0.8768,-0.4119,2.1074,MSFT160115P00031000
MSFT,44.62,*,MSFT160115C00032000,,call,01/15/2016,10/01/2015,32,11.66,11.8,13,0,520,0.4509,0.9322,1.2078,-0.6893,3.1486,MSFT160115C00032000
MSFT,44.62,*,MSFT160115P00032000,,put,01/15/2016,10/01/2015,32,0.22,0.2,0.22,51,23189,0.4025,-0.05,1.0661,-0.4693,2.4806,MSFT160115P00032000
MSFT,44.62,*,MSFT160115C00033000,,call,01/15/2016,10/01/2015,33,10.76,9.95,12.75,0,7,0.5901,0.8665,1.5186,-1.4599,5.1808,MSFT160115C00033000
MSFT,44.62,*,MSFT160115P00033000,,put,01/15/2016,10/01/2015,33,0.28,0.24,0.25,0,1939,0.383,-0.0584,1.2663,-0.5047,2.8041,MSFT160115P00033000
MSFT,44.62,*,MSFT160115C00034000,,call,01/15/2016,10/01/2015,34,10.5,9,11.8,0,21,0.5582,0.8546,1.7011,-1.4638,5.4903,MSFT160115C00034000
MSFT,44.62,*,MSFT160115P00034000,,put,01/15/2016,10/01/2015,34,0.34,0.29,0.31,4,2565,0.3716,-0.072,1.5352,-0.5756,3.2978,MSFT160115P00034000
MSFT,44.62,*,MSFT160115C00035000,,call,01/15/2016,10/01/2015,35,9.1,9.65,9.9,11,2317,0.3239,0.9309,1.7064,-0.5098,3.1952,MSFT160115C00035000
MSFT,44.62,*,MSFT160115P00035000,,put,01/15/2016,10/01/2015,35,0.41,0.35,0.37,13,78447,0.3569,-0.0865,1.8373,-0.6352,3.7908,MSFT160115P00035000
MSFT,44.62,*,MSFT160115C00036000,,call,01/15/2016,10/01/2015,36,8.05,8.1,8.95,0,126,0.3081,0.9163,2.0771,-0.5596,3.6998,MSFT160115C00036000
MSFT,44.62,*,MSFT160115P00036000,,put,01/15/2016,10/01/2015,36,0.53,0.43,0.45,2,4991,0.3442,-0.1049,2.196,-0.7062,4.3705,MSFT160115P00036000
MSFT,44.62,*,MSFT160115C00037000,,call,01/15/2016,10/01/2015,37,6.95,7.45,8.25,0,3610,0.3429,0.8664,2.6139,-0.859,5.1821,MSFT160115C00037000
MSFT,44.62,*,MSFT160115P00037000,,put,01/15/2016,10/01/2015,37,0.65,0.53,0.55,2,44007,0.3325,-0.1274,2.6091,-0.7822,5.015,MSFT160115P00037000
MSFT,44.62,*,MSFT160115C00038000,,call,01/15/2016,10/01/2015,38,6.65,6.3,7.15,0,306,0.2899,0.8667,3.0884,-0.7296,5.1767,MSFT160115C00038000
MSFT,44.62,*,MSFT160115P00038000,,put,01/15/2016,10/01/2015,38,0.71,0.65,0.68,10,8815,0.3224,-0.155,3.0732,-0.8662,5.7291,MSFT160115P00038000
MSFT,44.62,*,MSFT160115C00039000,,call,01/15/2016,10/01/2015,39,5.85,6.1,6.3,0,187,0.2829,0.8325,3.685,-0.8255,6.0275,MSFT160115C00039000
MSFT,44.62,*,MSFT160115P00039000,,put,01/15/2016,10/01/2015,39,0.92,0.8,0.83,1,6676,0.3114,-0.1866,3.5841,-0.9417,6.4532,MSFT160115P00039000
MSFT,44.62,*,MSFT160115C00040000,,call,01/15/2016,10/01/2015,40,5.4,5.35,5.45,23,36042,0.2707,0.7959,4.3532,-0.8906,6.8132,MSFT160115C00040000
MSFT,44.62,*,MSFT160115P00040000,,put,01/15/2016,10/01/2015,40,1.03,0.99,1.02,11,47868,0.3019,-0.2243,4.1242,-1.0179,7.1995,MSFT160115P00040000
MSFT,44.62,*,MSFT160115C00041000,,call,01/15/2016,10/01/2015,41,4.3,4.55,4.65,5,367,0.2608,0.751,5.0575,-0.9578,7.6254,MSFT160115C00041000
MSFT,44.62,*,MSFT160115P00041000,,put,01/15/2016,10/01/2015,41,1.49,1.22,1.25,15,13315,0.2929,-0.2678,4.6756,-1.0848,7.9171,MSFT160115P00041000
MSFT,44.62,*,MSFT160115C00042000,,call,01/15/2016,10/01/2015,42,3.75,3.8,3.9,32,37739,0.2517,0.6983,5.7611,-1.0137,8.3822,MSFT160115C00042000
MSFT,44.62,*,MSFT160115P00042000,,put,01/15/2016,10/01/2015,42,1.82,1.5,1.52,73,41343,0.2836,-0.3166,5.2213,-1.1344,8.5605,MSFT160115P00042000
MSFT,44.62,*,MSFT160115C00043000,,call,01/15/2016,10/01/2015,43,3.1,3.15,3.25,34,7148,0.2479,0.6365,6.2973,-1.0727,9.0256,MSFT160115C00043000
MSFT,44.62,*,MSFT160115P00043000,,put,01/15/2016,10/01/2015,43,1.92,1.83,1.86,189,5887,0.2767,-0.3717,5.6826,-1.1742,9.0919,MSFT160115P00043000
MSFT,44.62,*,MSFT160115C00044000,,call,01/15/2016,10/01/2015,44,2.55,2.57,2.61,168,9814,0.2385,0.5709,6.8472,-1.0776,9.4405,MSFT160115C00044000
MSFT,44.62,*,MSFT160115P00044000,,put,01/15/2016,10/01/2015,44,2.47,2.23,2.27,42,11696,0.2715,-0.431,6.0198,-1.1954,9.4488,MSFT160115P00044000
MSFT,44.62,*,MSFT160115C00045000,,call,01/15/2016,10/01/2015,45,2.02,2.03,2.07,780,75457,0.2327,0.5003,7.1301,-1.0668,9.5926,MSFT160115C00045000
MSFT,44.62,*,MSFT160115P00045000,,put,01/15/2016,10/01/2015,45,2.93,2.69,2.79,84,29139,0.2716,-0.4919,6.1085,-1.2116,9.5906,MSFT160115P00045000
MSFT,44.62,*,MSFT160115C00046000,,call,01/15/2016,10/01/2015,46,1.53,1.57,1.6,362,7050,0.227,0.4278,7.1906,-1.0221,9.4351,MSFT160115C00046000
MSFT,44.62,*,MSFT160115P00046000,,put,01/15/2016,10/01/2015,46,3.22,3.2,3.35,10,4116,0.2695,-0.5526,6.1027,-1.1898,9.5092,MSFT160115P00046000
MSFT,44.62,*,MSFT160115C00047000,,call,01/15/2016,10/01/2015,47,1.16,1.18,1.2,234,50581,0.2211,0.3555,7.0073,-0.944,8.9561,MSFT160115C00047000
MSFT,44.62,*,MSFT160115P00047000,,put,01/15/2016,10/01/2015,47,4.15,3.85,3.95,50,17928,0.2655,-0.6128,5.9972,-1.1318,9.2067,MSFT160115P00047000
MSFT,44.62,*,MSFT160115C00048000,,call,01/15/2016,10/01/2015,48,0.85,0.86,0.89,86,13116,0.2176,0.2885,6.5254,-0.8511,8.2106,MSFT160115C00048000
MSFT,44.62,*,MSFT160115P00048000,,put,01/15/2016,10/01/2015,48,4.75,4.5,4.65,12,15630,0.2664,-0.667,5.6731,-1.0748,8.739,MSFT160115P00048000
MSFT,44.62,*,MSFT160115C00049000,,call,01/15/2016,10/01/2015,49,0.61,0.62,0.65,98,4461,0.2152,0.2287,5.8488,-0.7456,7.2786,MSFT160115C00049000
MSFT,44.62,*,MSFT160115P00049000,,put,01/15/2016,10/01/2015,49,5.96,5.25,5.4,0,2415,0.2676,-0.7164,5.2641,-1.0023,8.1437,MSFT160115P00049000
MSFT,44.62,*,MSFT160115C00050000,,call,01/15/2016,10/01/2015,50,0.44,0.43,0.46,1643,136131,0.2124,0.176,5.0641,-0.6283,6.2197,MSFT160115C00050000
MSFT,44.62,*,MSFT160115P00050000,,put,01/15/2016,10/01/2015,50,6.68,5.9,7,8,16482,0.3685,-0.681,4.0313,-1.467,8.5878,MSFT160115P00050000
MSFT,44.62,*,MSFT160115C00052500,,call,01/15/2016,10/01/2015,52.5,0.15,0.16,0.19,7,57486,0.2107,0.0854,3.0838,-0.3757,3.756,MSFT160115C00052500
MSFT,44.62,*,MSFT160115P00052500,,put,01/15/2016,10/01/2015,52.5,9.04,8.15,9.2,0,10506,0.3997,-0.7402,3.3738,-1.4408,7.7958,MSFT160115P00052500
MSFT,44.62,*,MSFT160115C00055000,,call,01/15/2016,10/01/2015,55,0.07,0.07,0.08,20,34965,0.2141,0.0401,1.6786,-0.2109,2.0774,MSFT160115C00055000
MSFT,44.62,*,MSFT160115P00055000,,put,01/15/2016,10/01/2015,55,12.25,10.3,11.65,0,3573,0.4524,-0.7682,2.8034,-1.5332,7.3322,MSFT160115P00055000
MSFT,44.62,*,MSFT160115C00057500,,call,01/15/2016,10/01/2015,57.5,0.04,0.03,0.05,0,7072,0.2317,0.0249,1.0437,-0.1536,1.3984,MSFT160115C00057500
MSFT,44.62,*,MSFT160115P00057500,,put,01/15/2016,10/01/2015,57.5,16.1,12.4,14.25,0,295,0.5202,-0.7769,2.3859,-1.7276,7.1763,MSFT160115P00057500
MSFT,44.62,*,MSFT160115C00060000,,call,01/15/2016,10/01/2015,60,0.03,0.01,0.04,0,26370,0.2551,0.0187,0.7472,-0.1332,1.102,MSFT160115C00060000
MSFT,44.62,*,MSFT160115P00060000,,put,01/15/2016,10/01/2015,60,17.28,14.75,17.55,0,10838,0.6778,-0.7344,2.012,-2.4864,7.8844,MSFT160115P00060000
MSFT,44.62,*,MSFT160115C00065000,,call,01/15/2016,10/01/2015,65,0.02,0,0.04,0,4874,0.312,0.0158,0.5284,-0.1408,0.9533,MSFT160115C00065000
MSFT,44.62,*,MSFT160115P00065000,,put,01/15/2016,10/01/2015,65,21.75,19.7,22.5,0,157,0.7664,-0.7589,1.6913,-2.6708,7.4942,MSFT160115P00065000
MSFT,44.62,*,MSFT160115C00070000,,call,01/15/2016,10/01/2015,70,0.02,0,0.04,0,240,0.363,0.0139,0.4058,-0.1462,0.8516,MSFT160115C00070000
MSFT,44.62,*,MSFT160115P00070000,,put,01/15/2016,10/01/2015,70,0,24.7,27.5,0,0,0.8498,-0.7742,1.4707,-2.8544,7.2261,MSFT160115P00070000
MSFT,44.62,*,MSFT160415C00022000,,call,04/15/2016,10/01/2015,22,0,20.55,24.05,0,0,0.8898,0.9208,0.5057,-1.1036,4.8349,MSFT160415C00022000
MSFT,44.62,*,MSFT160415P00022000,,put,04/15/2016,10/01/2015,22,0.11,0.08,0.13,0,5,0.5095,-0.0188,0.2745,-0.1937,1.5029,MSFT160415P00022000
MSFT,44.62,*,MSFT160415C00023000,,call,04/15/2016,10/01/2015,23,0,19.55,22.9,0,0,0.8139,0.9207,0.5537,-1.0128,4.8426,MSFT160415C00023000
MSFT,44.62,*,MSFT160415P00023000,,put,04/15/2016,10/01/2015,23,0.2,0.1,0.16,0,52,0.4986,-0.023,0.333,-0.2249,1.7839,MSFT160415P00023000
